distance,temp,time
4,,544
7,26.1,1001
7,27.5,1056
7,21.4,1002
14,,2185
3,26.3,2281
10,23.8,1635
7,25.5,1018
8,16.8,1473
7,,996
1,28.2,5
2,,881
14,23.7,2087
5,28.5,708
29,29.1,2803
11,,1250
12,25.3,1456
9,,1142
8,17.8,1427
4,27,1042
26,17.8,3158
9,,6097
5,25.8,1003
4,27.8,766
17,23.9,3732
7,20.2,1282
7,25,769
11,20.2,1055
11,19.5,987
23,19.4,3023
10,18.8,1556
7,20.5,1584
7,,2224
12,15,2902
11,18.2,2211
5,,2370
3,22.5,595
24,27,2655
7,22.5,1403
6,23.4,1106
9,,1388
15,21.6,1019
11,,1151
14,18.4,1758
8,27.7,1158
23,18.5,2498
37,25.8,3411
13,19.6,2089
13,21,1753
13,23.1,1764
5,25.9,826
18,26.5,2677
7,25.1,1050
5,21.1,1144
18,24,1999
13,24,1566
5,,784
8,,1879
7,21.2,1337
14,,2248
4,,816
7,26.3,1253
5,28.5,1634
18,,2386
17,20.5,3056
9,25.2,2471
32,20.8,4196
7,,2877
19,20.7,2463
8,,1020
24,22,3610
1,24.7,29
13,25.4,1210
4,21.6,628
6,,630
11,21.7,2283
5,,902
20,,1443
9,16.8,1181
21,26.4,2806
8,,121
18,28.4,1853
5,,1711
12,29.8,2115
6,27.4,1091
8,25.2,881
10,23.3,1849
8,22.4,718
7,23,926
7,26.3,410
11,23.2,962
1,17.7,383
13,18.3,1522
1,,396
6,24.4,23
23,21.3,3647
5,28.5,2347
10,24.8,1439
8,22.2,1347
15,23.9,3354
10,18.3,1832
8,21.1,1046
15,19.3,5374
19,,2203
8,26.9,929
17,15.4,1741
20,27.8,3974
4,22.3,4901
17,,2254
21,23.4,2848
7,19.5,1815
20,29.6,4007
5,21.1,1893
4,,885
11,24.7,2116
7,18.5,1269
5,,861
9,25.2,816
12,15.3,1780
8,28,136
4,17.5,715
22,,3166
15,19,1339
22,21.3,2259
3,24.6,870
2,18.7,33
19,18.8,1570
4,,2
10,18.6,1096
4,,475
5,29.9,880
17,,2168
11,22.4,1191
10,21.3,1252
6,,737
10,26.4,1177
7,22.9,464
18,18.7,3904
6,20.2,1310
23,19.5,2278
5,23.2,278
2,,592
15,29,2539
5,20,927
5,19.6,975
9,14.9,1575
14,,2697
20,25.2,1708
4,,850
17,19.1,3073
11,,2
12,19.9,5862
18,27.2,1460
8,24.6,1438
5,,1414
18,20.7,1683
17,23.4,1812
8,19.5,2
15,27.3,2005
10,23.9,1087
4,24.7,2
5,24.7,686
8,22.4,1471
16,,2215
9,,1155
20,,2366
8,,2137
31,25.9,4533
5,23.2,1662
4,,835
19,28.2,2524
6,,1450
5,25.8,3066
3,20.3,446
4,24.3,465
8,,979
4,,1269
14,,1968
23,27.3,2580
30,25.2,4239
3,24.6,2467
6,25.7,689
8,20.2,1330
7,,1093
12,27.4,1065
19,22.6,3568
6,,790
2,20,397
17,28.2,2582
9,22.8,1611
5,29.1,808
16,21.6,1117
4,15.1,776
10,18,1464
14,23.7,2076
13,29.4,1518
7,21.6,1157
6,23,738
6,19.4,1026
9,26.5,778
4,27.8,1701
9,,1061
6,,1013
6,28.3,882
7,20.9,864
14,27.3,2107
13,20.3,1037
9,23.2,1047
12,22.5,2536
11,24.6,2163
13,22.4,2286
4,15.9,1071
10,27.8,1688
14,26.5,3169
10,25.5,1665
14,19.8,2593
8,22.7,1025
25,22.7,1850
4,21.9,598
7,,1195
9,22.1,1283
8,27.5,1347
4,18.4,983
7,21.1,821
5,27.6,1452
10,20.2,1775
6,22.7,1777
10,25.8,2177
20,17,4065
8,,1318
5,24.8,1267
14,24.8,1307
5,23.4,926
7,15.5,1025
8,22.3,1105
5,23.5,671
6,21.9,1345
6,26.1,1028
10,,1504
8,,1027
11,24.5,3374
13,24.3,2325
18,,2447
13,,2052
11,22.1,1260
12,29.5,3268
9,25.8,1915
11,22.8,855
5,17.1,738
12,14.8,1240
17,25.1,1681
14,18.7,2515
4,,1173
10,19.3,1848
14,25,2755
6,25.4,726
6,,1224
15,,2264
9,26.3,1329
17,23.6,2535
11,19.6,1595
4,22,617
7,17.3,700
7,21.3,1217
31,26.7,2731
10,18.3,925
20,23.5,2734
7,21.1,1303
27,25.5,2809
10,25.6,1573
20,,1949
1,20.7,636
16,21.8,5
10,,2302
5,20.5,1215
14,21.7,1900
11,24.2,1603
3,22,610
11,28.3,1816
2,23.9,613
9,,812
4,24.1,1150
3,26.1,842
6,,910
6,16.2,1704
8,25,3369
21,26.7,2301
16,24.4,2135
8,22.8,1315
10,24.9,1524
2,22.9,362
14,,1381
11,,2373
7,15.8,1129
6,21.9,958
9,17,1514
26,25.3,3350
17,20.4,3678
16,22.8,1900
11,27.6,1497
8,22.5,1450
6,,1430
2,,493
6,26.7,1504
17,15.8,1825
6,22.8,1249
4,23.4,650
19,24.7,1977
28,,2921
17,24.6,2194
14,24.2,1857
2,19.7,436
5,25.6,682
11,26.6,3070
12,17.7,1205
22,21.2,2171
17,,1906
4,19.8,4
8,,2717
4,24.4,658
18,26.9,2222
4,,800
4,29.1,602
3,17,2865
11,24.7,4801
9,,1547
13,26,1144
19,22.5,1362
10,23.7,855
7,19.2,1547
9,28,1097
10,24.7,1194
15,25.3,3984
14,20.9,1485
6,21.5,1254
16,,2125
17,23.7,1739
8,22.7,1117
10,25.7,1733
8,28.1,964
6,22.4,2573
5,23.3,1480
15,21.5,1971
6,27.3,1190
7,24,1161
6,24.3,796
16,22,6241
6,26.1,713
23,20.3,4485
9,19.5,1701
10,22.5,1648
19,26.7,2103
24,,2293
8,23.6,1009
10,19.1,1185
5,,1394
7,19.6,1535
9,20,2286
9,25,1799
18,22.2,2279
3,,575
4,20.1,605
12,27.8,1446
9,17.7,2543
5,23.3,698
1,21.8,79
3,26.3,110
11,25.7,1245
21,22.6,1951
10,,1196
21,24.4,3587
3,20,555
7,25.5,1403
6,22.7,1035
20,26.9,2253
13,22.4,1089
11,20.8,1717
8,,1317
8,,975
7,20.4,1099
1,27.8,635
4,,973
7,27.1,572
14,27.5,2287
5,,1038
7,20.8,934
12,,1731
4,,583
25,17.4,2654
3,23.5,315
6,19.7,1936
13,21.4,1432
10,,2119
5,28.2,1171
2,20.1,218
14,25.3,2027
3,21.7,471
10,26.7,1848
4,27.9,626
15,27.8,1856
19,23,2839
4,26.7,704
20,22.9,2125
9,,2844
5,27.1,26
2,,612
13,28.5,2710
6,25.7,581
10,24.6,893
20,,2204
4,24.4,761
16,26.5,3232
17,26.1,3629
8,,1296
17,,2464
10,31.1,2783
24,25.2,2747
19,19.3,2350
9,22.9,1150
5,,898
10,21.9,1414
5,21.6,908
3,,686
8,18.7,1192
2,25.3,1568
6,26.6,1312
22,27.9,3565
11,,1769
6,20.2,1100
14,21.8,2271
12,22.6,3752
14,19.1,2237
18,20.7,1506
7,25.4,1944
8,17.9,1903
10,,1491
8,24.1,1428
8,24.7,1153
4,22.6,875
15,27.7,1708
10,28.6,1412
2,30.5,341
3,24.2,122
6,,1123
11,22.3,39
33,21.2,3283
6,18.2,2482
4,24.7,973
4,18.2,708
20,23.2,621
9,24,1483
8,19.6,1195
5,25.7,812
8,28.7,1418
5,21.2,890
2,21.3,380
11,16.2,1031
2,,394
17,,3628
10,25.1,854
5,21.9,1852
8,24.7,749
12,22.4,635
21,28.9,2144
2,22,6
7,20.4,1431
12,18.5,1758
14,23.7,3126
8,23,174
6,18.2,888
12,31,1977
3,25.2,164
20,30.2,2486
4,23.3,1934
12,17.8,2789
3,27.4,1852
4,26.8,939
17,25.5,2614
13,26,1387
5,,447
7,21.9,1008
11,,2367
27,26.7,3349
9,,1205
8,25.1,1011
9,20.8,1382
16,24.5,1579
5,28.2,588
3,20.5,476
21,23.5,2540
5,25.4,2127
3,24.8,292
7,24.2,811
15,23,1847
13,,3882
18,,6
4,30,460
5,24.7,54
8,24.6,1177
16,26.6,2588
6,16.7,1422
17,20.7,1857
8,24.6,1020
11,20.4,2621
4,23,809
8,28.6,1252
6,17.9,836
4,,996
10,,1511
15,23.2,1261
5,27,1026
4,18.9,909
8,22.2,1287
4,,790
2,27,394
5,31.2,1569
5,,1349
9,20.1,1407
11,20.7,1088
3,27.9,552
11,,3443
14,26.6,1695
7,23.8,1651
11,22,2468
13,26.3,1096
6,16.9,2128
3,23.5,737
7,23.5,875
12,25.7,1830
9,17.1,1559
3,19,1500
5,26.5,582
9,18.8,1199
7,22.3,1054
5,20.8,936
9,27.3,3502
8,19.1,990
8,18.8,1652
2,18.7,871
6,21.2,1291
12,,1691
7,22.3,1299
2,,7
11,,2273
9,23.4,2295
5,28.1,823
14,25.5,2312
8,17.8,1803
5,,1630
9,18.6,1595
17,27.8,4948
6,,595
10,16,1387
4,24.6,501
8,,1377
10,17.1,2283
32,19.7,3476
7,25.2,1031
1,25.1,774
3,24.5,597
14,24.2,2388
8,25.3,6
10,22,1258
13,22.7,2310
19,23.5,1647
13,14.5,1579
9,27.1,64
21,,1239
22,21.2,2712
10,18.5,1653
5,,598
8,,2580
7,22.8,992
16,28.3,2064
9,22.1,1363
2,25.3,4
5,24.3,867
17,29.7,1923
6,27.3,1185
11,17.5,1689
8,23.7,2090
15,25.5,1924
26,22.8,2645
7,21.8,2033
2,23.9,401
3,23,546
5,17.5,1236
8,19.9,3977
17,29.7,2624
8,20.3,960
9,25.9,1276
5,27.4,2798
5,21,2173
17,25.6,2106
9,24.9,3103
2,,721
8,,3262
11,21.9,870
15,24.7,3743
9,,2529
11,26,2698
3,23.9,620
3,25.6,319
7,,875
8,,1338
16,,2071
13,31,2245
24,29.6,1692
5,21.3,726
3,24.6,662
2,,1153
21,31.3,2009
15,,1695
9,23.1,1
8,24.6,1343
7,21.5,912
8,22.1,2364
6,24.1,1105
10,23.7,1825
9,,1326
6,22.5,437
13,25.7,1543
23,,2264
5,26.2,907
2,22.9,256
2,24.4,1345
5,23.2,976
9,,853
14,,2333
7,21,661
5,21.4,704
10,,1391
9,27.3,1471
3,30,6
4,,1246
8,20.5,1011
10,17.5,982
4,,979
5,,1106
9,28.7,1453
9,20.4,1643
5,17.6,904
2,,483
9,21.6,1056
3,21,913
20,24.8,1906
4,,992
14,25.9,1922
6,23.5,3217
8,,2790
14,21.2,2
12,25.5,2932
11,20.4,997
12,26.9,1557
2,17.5,501
8,,932
6,20,1
1,20.9,382
20,20.3,2034
28,,4517
10,25.2,2056
13,22.1,3608
9,22.2,1715
9,22.1,1094
2,26.7,1513
3,26.8,50
7,13.7,2602
4,28.5,1007
8,25.5,1491
9,26.5,1777
22,,2925
22,21.9,2439
13,,2634
10,,1403
18,,1732
6,23,912
19,22.1,3695
10,28.3,1574
7,28.1,1549
8,23.8,2615
4,18.4,768
6,28,992
8,27.5,2448
8,,711
13,26.3,5258
5,,2262
15,24.5,2022
1,15.6,362
18,25.7,2229
5,20,567
19,20.2,2619
3,25.2,3
7,20.5,1729
9,,1372
8,,1370
8,,629
17,24.4,4093
5,23.3,1431
14,28.8,3395
2,16.6,373
8,24.6,2449
8,26.8,1498
12,21.3,204
7,18,1450
14,23.1,2133
20,21.2,924
8,27.5,905
4,20.3,904
17,,2890
9,,1274
12,19.7,1371
7,26.4,1143
2,26.2,605
11,29.9,1112
16,22.5,1933
9,23.9,4080
20,19.4,4660
14,28.3,3379
8,25.4,1942
9,23.8,737
11,25.4,1328
10,19.2,1528
15,22.9,1879
16,27.8,1416
9,20.4,1671
11,,1970
19,16.4,2858
3,,767
7,16,883
7,24.5,1018
14,24.3,1632
4,22.2,3262
4,25.7,3
12,,1779
12,18.9,1929
17,24,2526
7,22.1,817
2,,1200
4,18.1,3
4,20.3,614
5,24.3,2127
6,,959
6,24,1344
5,25.6,1559
10,23,1882
20,22.8,1843
5,26.4,527
15,,3612
8,24.2,1608
12,19.2,1540
10,26.2,7
8,,2066
4,25,5
2,21,2
3,27.5,509
7,22.6,632
11,,1554
16,20.5,1819
5,22.4,828
4,,961
10,18.5,1452
8,24.8,546
17,,2576
16,18.6,182
18,,3950
18,23.7,1580
15,16.5,1799
10,19.4,1409
14,18.1,1912
14,18.7,3262
2,23.8,379
21,,1856
21,,540
5,24.6,781
8,20.3,1336
12,20.7,3810
6,,4418
16,,1576
8,24,4092
7,27.2,1287
15,21.7,3213
20,22.5,3004
4,24.6,1333
9,20.4,2871
30,,1818
3,21.1,885
9,26.5,1012
17,22.2,3404
19,17.9,2232
10,,1774
7,25.1,1321
15,19.8,3592
20,16.5,2356
5,24.5,1038
7,28.5,1058
20,29.1,1840
5,18.9,781
9,26.1,949
23,28.4,2911
7,16.7,802
4,26.4,1722
13,,1266
14,24.7,1768
5,18.4,1798
11,21.2,5
7,26.3,1721
9,24.1,1108
7,,889
1,25.3,553
6,29.4,1753
7,23.4,1775
12,25.9,3942
5,,1636
6,23.2,1821
5,25.9,694
6,21.2,750
10,17,1169
17,19.2,1789
3,,1686
4,27.8,668
24,,3388
12,18.6,1459
8,25.8,1139
3,21,3304
4,20,370
17,21.2,1994
3,24.7,1009
3,23.6,515
12,24,695
9,18.9,4681
8,19.4,1305
6,23.5,884
12,,1676
7,,2304
15,26.3,2076
3,18.1,879
10,,1077
8,16.8,1286
10,24.6,1924
13,24.7,2718
20,27.3,2058
2,22.8,279
26,16.4,3654
8,23.5,2887
9,23.3,797
11,20.9,1792
18,,1524
15,22.7,4124
8,27.6,1079
13,29.9,941
9,28.4,1162
8,19.4,1151
20,18.7,3464
13,25.1,1799
15,24.5,1545
6,26.9,1820
13,25.1,1673
14,25,966
9,26.4,1532
8,28.1,1493
5,,2672
9,21,1113
5,,857
5,24.5,907
4,22,814
4,24.4,949
18,20.6,1780
7,22.7,786
15,23.9,2028
6,20.9,1117
8,,1194
8,19.9,8
9,22.4,1351
7,,911
15,23.1,2351
1,26.1,15
5,28.4,917
9,21.3,1251
21,,2454
5,,605
8,29,1387
23,27.6,756
6,20.9,599
5,23.6,906
11,27.5,1318
10,29.5,1358
12,19.5,1718
12,27.7,3581
4,19.2,511
3,,289
4,,594
21,21.9,2055
6,21.7,1301
11,16.6,1491
3,15.2,787
8,27.4,3
22,30.4,3437
15,,1798
3,29.1,522
9,30.3,798
14,24.6,1500
15,22.9,3497
5,,1259
8,25.8,964
12,,2063
9,24.2,973
14,21.3,2240
8,20.9,1326
9,,1819
17,27.3,3
10,18.6,731
4,,446
8,19,1012
10,23.6,1393
6,25.7,553
1,,722
8,21,3045
16,26.2,1780
21,29,2096
8,25,1058
12,19.2,1743
7,30.2,2159
7,28.3,944
12,18.6,1094
8,25.3,3852
9,26.3,1382
29,23.3,3372
4,26.3,1982
6,,1295
11,22.8,1819
8,23.3,1338
4,,7
8,18.1,1075
11,24,3067
5,31,669
9,27.6,1504
16,27.2,2028
5,25.7,953
6,22.6,818
1,,310
22,30.5,1844
27,25.4,2503
3,,1232
8,14.9,1058
2,18.7,612
8,21.9,939
1,21.5,547
17,,1299
17,27.6,2287
8,21.2,462
16,24.3,3180
14,,1449
9,25.6,1783
15,23.6,1565
9,22.6,1992
19,26.1,3819
6,,772
8,29.5,1226
4,,651
2,18,1227
13,28.2,2358
13,18.5,1676
4,26.3,591
1,27.3,483
4,,543
12,19.5,1413
6,21,668
4,32,752
6,24,1437
11,30.9,3931
8,17.9,1156
2,23.7,621
14,,2292
4,25.6,674
13,27.6,1748
16,28.6,2313
15,24,2068
9,21.7,1201
5,22.2,926
8,21,1173
14,,2756
9,28.2,1799
5,20.8,3481
17,21.6,1757
1,18.3,251
8,20,1058
9,28.8,1278
7,20.3,1127
23,22.2,4331
6,24.6,976
7,23.9,843
1,27.9,478
10,17.9,1306
10,22.9,198
11,21.6,1277
17,26.8,2761
3,,471
9,26.8,1372
12,,1542
6,28.1,1102
3,24.9,838
8,18.9,88
13,17.2,1940
6,20.3,2320
11,22.2,2316
7,,970
8,21.6,705
7,20.6,864
17,26.8,3014
5,28.4,844
3,21.7,720
3,,459
11,15.4,1218
18,,2538
17,20.6,1592
15,25.8,2565
17,,2183
15,25.3,1757
6,23.3,244
7,27.2,899
10,30.8,3379
5,16,1550
7,22.2,1335
4,24.8,945
3,18.3,641
12,18.3,1359
6,16.2,1058
13,25.4,1220
12,23.6,2322
8,30.1,129
9,22.8,2003
8,26.3,1658
16,,1965
12,25.6,273
14,19,2230
4,17.9,586
16,17.7,3282
8,23.6,1881
18,,2233
9,15.2,1250
12,20.5,1570
19,19.4,3358
9,20.5,2337
10,,2931
14,24,2495
9,22.4,2623
5,22,2015
6,,799
11,24.1,1613
5,,920
9,19.8,1411
7,23.1,1294
4,26.9,882
4,,787
2,27.5,552
3,25.6,898
12,20.7,64
3,19.9,85
7,,578
8,21.9,1699
17,18.2,2151
15,29.2,2768
4,,2645
9,21.4,1449
17,27.2,3035
10,22.8,2279
2,20.6,558
15,17.6,1498
11,22.1,2005
6,21.1,1527
4,18.7,706
12,21,1856
10,19.1,1245
13,,5
10,23.1,3299
7,27.4,1133
8,,1142
12,19.6,1801
21,,2207
8,22,812
5,,1356
22,20.8,2820
15,17,2554
10,23.6,1652
5,17,1783
16,,3424
2,17.8,536
6,,1442
8,13.4,1049
2,20.1,482
3,25,534
14,18,1491
11,27.6,1908
5,27.7,317
10,20.4,2920
6,23.3,868
6,18.8,2373
10,20.5,1448
11,15.8,1088
16,26.8,3345
9,,8
6,,1110
15,26.8,1168
3,25,663
6,25.6,11
12,26.8,3117
11,,16
6,30.6,688
19,,1459
9,29.1,1181
14,,2358
6,,817
2,,44
1,23.2,1159
3,28,3172
8,28.2,376
17,25.6,1413
7,,2060
7,26.1,895
12,19.1,3613
12,27.8,1701
3,17.8,539
2,31,50
9,,1125
9,16.3,1203
5,24.8,2838
17,23.7,2925
6,27.2,1401
19,22.9,2976
9,,1062
8,24.8,2434
17,23.6,3241
9,22.1,1070
4,,638
10,27.2,1776
6,23.7,798
2,28.6,12
15,,1206
17,,2439
9,29.5,1713
12,17.8,2376
2,,943
9,26.2,1256
5,26.7,1199
13,,1546
5,25.9,785
11,16.4,1461
4,,1223
11,27,1380
10,27.1,1356
10,23.4,1525
5,25.8,576
22,25.4,2825
12,19.1,3799
15,30.4,1799
14,16.8,1553
9,27.3,1566
16,28.1,2457
5,17.1,646
18,24.6,2328
6,21.4,1209
12,,1087
13,27,1732
12,,3357
16,22,2006
16,20.9,2363
4,24.9,2044
14,26.8,4293
10,23.6,2416
15,19.9,2722
7,18.9,1028
4,23.2,920
8,,1067
13,21.7,2298
4,,509
11,26.3,2936
2,18.3,746
4,,1110
9,29.6,2308
6,22,2699
17,21.8,2284
7,28.4,1141
12,22,1244
8,23.5,1035
2,30.1,33
4,24.7,1136
22,22,2324
21,,2083
16,20.3,3914
22,19.2,2860
1,19.4,309
5,22.2,591
12,21.2,1258
5,25,1388
17,26.6,1945
12,29.1,1343
5,17.5,1241
9,27.4,3062
8,18,1668
16,29.1,1558
11,27.5,1914
4,22,939
6,21.5,524
13,20.7,1479
10,23.7,947
8,,109
5,18.7,735
8,23,1108
3,24.5,404
15,,1814
16,22.1,2982
16,26.2,2902
8,,1667
5,26.5,2116
11,,933
19,21.2,1868
3,21.5,736
2,,1204
6,20.8,1239
8,27,929
10,22.3,1046
13,27.3,1358
9,25.3,921
14,,1627
17,,1893
8,24.5,795
14,,2343
14,18.2,2720
6,27,978
9,26.3,2252
14,18.6,1906
7,,1618
3,22,761
9,21.8,1674
6,21.1,756
13,22.7,948
19,,2618
22,24.9,2560
12,24.9,2392
9,,2470
18,16.4,1761
2,23.6,723
4,22.6,417
12,26.3,2482
7,17.6,1156
20,29.9,2559
17,19.1,3089
3,29.7,604
24,,4537
5,,1282
4,14.9,601
6,,973
5,20.5,586
8,24.2,1497
4,23.6,618
4,27.4,816
9,22.6,1755
10,15.4,1041
2,31,2
7,,995
17,27.8,3246
14,22.6,1652
4,21.2,109
29,29.5,3006
5,23.8,1562
16,24.9,2226
15,22.9,1507
13,25.4,2434
8,14.8,1104
2,19.8,2
17,22.1,1922
14,19.1,2597
8,17.5,1241
4,22.4,705
18,,2482
9,25.8,2402
6,,942
4,25,1001
5,27.2,1068
9,25.3,1075
16,27.9,1695
6,22.3,1643
21,27.1,3382
5,25.3,915
6,21,1046
6,25.1,1277
10,19.2,1424
4,21.4,508
5,22.3,2432
4,18.4,573
21,25.6,1698
28,24.3,3864
10,29.2,1462
14,19.6,1226
5,22,2026
6,27.3,2446
12,20.1,1873
8,27.3,1581
2,23.2,401
21,19.2,4473
17,22.5,2189
2,28.1,6
10,18.2,1451
14,,4398
22,25.1,1981
9,27.3,2369
9,20.4,1671
12,19.3,1531
5,23.6,589
2,24,14
9,26.1,922
9,20,1279
13,17.9,3705
4,23.4,511
16,28.2,2147
11,21.3,2478
8,,1216
3,22.1,418
4,24.7,916
15,24.8,1683
11,20.3,2572
15,26.5,2310
4,25.5,643
21,31.7,1972
7,23.2,1179
9,21.8,1762
6,24.7,1234
10,17.5,2395
24,23.7,4137
12,,2372
8,21,2775
13,24,2512
5,29,1400
14,22.7,3480
12,22.9,1435
4,26,331
4,28,1143
10,26.2,1549
8,,11
2,,378
7,19,2575
4,,2102
2,23.8,2
9,28.6,1169
14,22.6,2004
8,26.6,2844
16,19.5,2257
8,25.3,1236
11,24.2,4153
1,23.1,476
9,21.6,1576
3,21.8,11
4,20.6,658
9,24.2,759
4,18.4,559
5,25,956
9,21.1,1691
8,22.3,1533
9,17.7,1113
3,19.7,903
6,29.8,1069
26,18.3,2805
5,22,655
3,21.5,1650
4,27.6,665
13,28,1942
6,22.5,1152
12,22.4,1519
3,24.2,802
8,26.5,1078
9,24.4,1419
8,21.2,3
14,23.3,1850
7,26.2,1143
5,21.6,501
11,26.5,2853
23,24.5,2382
7,20.8,2775
10,30.9,3381
8,24.7,1913
7,20,1042
9,19.2,1232
4,27.4,661
19,27.6,2483
2,17.9,480
17,16.5,1999
13,24.1,2136
4,,648
8,,2014
5,26.1,600
13,23.1,1965
2,,55
4,20.3,288
19,26.2,3758
21,25.1,2076
16,22.6,2370
8,27,1890
17,18.6,1662
12,22.4,1406
12,23.6,1442
23,30.7,4198
5,,878
10,26.2,1097
6,18.5,857
13,27.9,1557
6,21.3,2647
12,21.8,934
8,21.8,1645
15,,3248
10,25.8,1338
23,20.4,2779
18,24.4,3826
8,30.4,47
3,27.2,747
6,,1261
11,21.9,1306
9,24.8,1191
8,22.4,1571
17,,2097
5,,1469
12,27.9,1942
11,,1432
9,25.6,1189
14,,1428
14,,2422
11,27.3,1885
9,22.4,1308
12,17.4,834
3,28.6,669
3,25.7,3539
4,,458
10,22,1872
2,25.4,875
11,26.5,1493
10,19.1,1070
12,,1409
8,28.8,1401
9,,1196
20,26.6,1716
9,,1052
19,24.7,2158
20,26.7,1805
10,25,1607
8,23.5,758
19,26.3,2409
3,,446
14,17.7,1800
4,15.5,849
26,20.7,3675
23,24.2,1958
13,27.5,1541
6,19.4,798
12,19.1,3491
3,,616
3,26.4,108
7,21.9,1708
6,22.5,1039
2,24.5,446
2,,1150
4,20.4,531
9,18,1917
15,25.5,1896
8,22.2,1186
4,19.6,1341
6,,857
6,,1812
2,24.7,568
2,27.2,212
10,30.3,1001
5,22.9,590
6,24,1647
8,25.1,1185
4,25.6,325
10,23.3,1199
8,27.5,3731
5,28.7,1259
15,19.8,2428
4,20.1,1015
7,,1381
25,19.2,2751
8,23.1,899
6,19,818
8,19.3,1053
3,27.8,475
6,19.8,2200
9,26.5,1612
5,24.4,1588
7,17,3383
6,19.6,1113
6,23.3,2619
13,24.2,1008
7,21.5,1594
5,30.8,1213
5,28.3,1838
8,,1476
16,23.7,1377
17,26.1,1028
16,21.9,2985
5,27.9,660
36,25.6,3296
14,22.5,4188
10,19.3,943
16,28.3,1818
3,,592
9,,1607
6,27.6,369
12,24.5,1616
15,26.7,1788
6,26.3,2313
5,,1323
4,24.6,1889
18,26.9,1691
7,,919
2,22.5,712
7,27.2,1029
9,22.4,1021
9,20,1320
14,28.2,2768
7,26.4,1063
4,17.6,1259
26,18.6,3203
20,23.7,3640
31,,5720
7,24.5,1816
4,24.4,977
4,,565
16,22.5,2237
4,20.1,443
7,21.7,1648
12,27.6,1519
5,,484
5,17.1,2361
18,23.9,2328
1,15.9,5
12,,2407
5,31,802
2,28.2,1064
4,19.9,11
5,19.9,1062
6,20.5,1051
8,29.5,1097
2,20.8,151
6,22.7,1381
8,26.3,2052
7,16.7,3894
8,24.8,1672
9,16.6,1453
6,,3871
8,27.8,830
21,26.9,2590
15,,1718
9,,1332
22,25,4336
11,23.9,1433
9,,1386
8,23.3,991
8,29.1,1475
14,18.1,1919
9,26.4,1608
6,20.2,961
6,26.6,704
10,,4
19,25.5,2176
6,18.9,2077
9,,1263
27,23,3281
7,23.3,2453
2,20.8,698
6,,1272
8,20.4,402
16,18,1926
18,23.9,3726
11,27.2,1614
18,20.4,2348
10,29.1,1251
3,26,837
8,22.6,8
5,24,930
2,22.1,637
12,23.2,1652
11,22.4,1480
9,27.5,1486
3,,771
7,17.8,1656
18,,2101
11,20.9,213
18,21.2,2721
20,22.9,2643
13,16.8,1645
11,,3152
1,25.4,429
15,28.6,1670
11,21.6,1507
4,22,1090
2,29.2,2
4,19.9,584
3,30.6,376
10,21.6,1510
9,22.4,2300
8,28.3,955
19,26,2166
17,17.1,2005
10,30.7,1730
4,,1191
4,,501
25,,2979
4,23.1,661
4,,8
19,25.2,2010
14,22.5,1875
6,20.2,1937
9,,2796
8,23.9,1127
12,,1882
9,21.3,1915
11,23.2,1214
16,29.4,3462
10,26.1,3367
3,23.5,452
26,24.2,2500
5,18.6,882
6,21.8,1000
14,23.8,2300
15,,3353
8,28,3
7,24.3,1478
15,25.4,2690
5,23.6,1859
7,25.9,685
10,26.3,1543
7,,985
12,,10
1,26.2,289
5,,1047
7,20.9,1277
4,,893
4,,558
6,20.7,3504
3,,1629
16,28.7,2574
7,28.2,667
18,23.6,2434
11,23,1450
15,21.9,1505
8,29.2,1007
12,24.9,2645
11,18.8,1553
9,,1549
9,19.1,1455
4,22.4,2179
9,19.2,1209
7,,1331
23,,2634
7,28.5,1254
12,25.7,1012
17,19.7,1447
10,,1778
7,25.3,817
2,23.3,175
17,20.4,2404
8,21.6,1328
14,27.3,2485
12,22.5,2144
8,28.4,1554
13,18.9,1188
6,22.6,4381
7,,1119
10,22.1,1712
5,18.2,1126
13,,1413
5,26.4,20
5,,1001
9,20.8,619
9,,3325
19,26.3,1864
13,18,1536
5,24.2,1298
2,18.2,410
14,17.1,2008
16,24.4,1646
10,16.2,1245
9,27.9,3559
15,,1783
9,27.1,1033
7,21.7,1035
2,,367
20,,2507
11,23.9,927
5,23.8,931
8,22.3,583
20,15.9,2619
6,27.8,2563
5,25.1,2726
11,20.8,1721
6,20.2,749
8,20,1862
9,,1128
7,19.4,1293
17,27.5,2860
11,20.5,2391
8,25.5,2273
6,27.9,1456
6,20.3,656
8,23.5,1086
7,21.8,1627
7,25.2,589
20,21.7,1658
12,28.3,1697
22,27.3,4059
15,25.7,4628
4,19.7,803
8,,1085
8,,1543
5,,385
2,21.6,625
7,25.6,3751
28,25.9,4483
3,27.9,2559
1,24.5,7
13,18.1,6
12,,2142
5,20.4,525
7,16.4,976
16,25.5,3529
7,21.8,653
2,22.2,374
10,22.4,2365
28,21.3,2537
9,23,1388
23,23.2,2701
19,,2119
5,20.8,1517
6,22.7,1302
9,30.6,1393
7,23.3,689
8,25.4,1066
18,25.5,2239
3,21.4,910
4,24.6,4
7,20.9,1299
6,,613
15,19.7,1575
5,24.5,594
8,17.5,2038
6,28,718
1,22.8,825
11,,2549
14,26,1165
4,,559
7,,369
6,20.9,690
17,26.4,2431
8,25.4,2268
6,27.5,579
3,21.7,713
8,29.5,1907
17,16.8,2797
6,,1234
15,20.2,1177
6,24,1718
